client_id,age,job,marital,education,credit_default,mortgage,month,day,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome
10987,32,blue-collar,single,high.school,no,yes,jun,1,108,2,0,nonexistent,94.465,4.962,no
10988,44,entrepreneur,married,professional.course,no,no,jun,13,307,14,0,nonexistent,94.465,4.962,no
10989,42,retired,married,professional.course,unknown,yes,jun,19,142,17,0,nonexistent,94.465,4.962,no
10990,48,technician,divorced,university.degree,no,yes,jun,5,78,3,0,nonexistent,94.465,4.962,no
10991,41,self-employed,married,basic.9y,no,yes,jun,8,376,7,0,nonexistent,94.465,4.962,no
10992,27,management,single,high.school,no,unknown,jun,3,155,2,0,nonexistent,94.465,4.962,no
10993,32,technician,married,professional.course,no,no,jun,12,188,1,0,nonexistent,94.465,4.962,no
10994,55,blue-collar,married,basic.4y,unknown,yes,jun,7,326,1,0,nonexistent,94.465,4.962,no
10995,27,admin.,single,university.degree,no,no,jun,19,443,7,0,nonexistent,94.465,4.962,no
10996,41,admin.,married,university.degree,no,yes,jun,26,802,3,0,nonexistent,94.465,4.962,no
10997,43,blue-collar,married,basic.4y,unknown,yes,jun,12,64,2,0,nonexistent,94.465,4.962,no
10998,54,unemployed,married,high.school,no,no,jun,30,36,16,0,nonexistent,94.465,4.962,no
10999,52,blue-collar,divorced,high.school,no,no,jun,5,18,5,0,nonexistent,94.465,4.962,no
11000,55,management,single,basic.4y,no,yes,jun,25,89,4,0,nonexistent,94.465,4.962,no
11001,38,blue-collar,married,basic.9y,no,no,jun,6,359,2,0,nonexistent,94.465,4.962,no
11002,42,blue-collar,married,high.school,unknown,no,jun,24,257,2,0,nonexistent,94.465,4.962,no
11003,56,retired,married,basic.4y,no,yes,jun,27,19,30,0,nonexistent,94.465,4.962,no
11004,41,services,married,basic.9y,no,yes,jun,20,404,2,0,nonexistent,94.465,4.962,no
11005,31,services,married,high.school,unknown,yes,jun,16,146,2,0,nonexistent,94.465,4.962,no
11006,29,blue-collar,married,unknown,unknown,no,jun,20,234,2,0,nonexistent,94.465,4.962,no
11007,40,blue-collar,married,basic.9y,no,no,jun,26,13,14,0,nonexistent,94.465,4.962,no
11008,25,services,single,high.school,no,no,jun,6,297,3,0,nonexistent,94.465,4.962,no
11009,46,entrepreneur,married,university.degree,unknown,unknown,jun,9,156,9,0,nonexistent,94.465,4.962,no
11010,53,management,divorced,university.degree,no,unknown,jun,17,636,12,0,nonexistent,94.465,4.962,no
11011,42,admin.,married,basic.6y,no,yes,jun,16,300,3,0,nonexistent,94.465,4.962,no
11012,59,retired,married,basic.9y,no,yes,jun,7,2093,1,0,nonexistent,94.465,4.962,yes
11013,24,technician,single,professional.course,no,yes,jun,13,37,2,0,nonexistent,94.465,4.962,no
11014,44,admin.,single,high.school,no,no,jun,26,61,3,0,nonexistent,94.465,4.962,no
11015,43,blue-collar,married,basic.9y,no,no,jun,27,793,3,0,nonexistent,94.465,4.962,no
11016,31,blue-collar,married,basic.9y,no,yes,jun,1,704,4,0,nonexistent,94.465,4.962,yes
11017,28,technician,single,professional.course,no,yes,jun,12,1195,2,0,nonexistent,94.465,4.962,no
11018,33,blue-collar,married,basic.4y,no,yes,jun,25,61,23,0,nonexistent,94.465,4.962,no
11019,47,admin.,married,basic.9y,no,yes,jun,26,96,3,0,nonexistent,94.465,4.962,no
11020,38,management,married,unknown,unknown,no,jun,4,1066,9,0,nonexistent,94.465,4.962,yes
11021,35,admin.,divorced,university.degree,no,yes,jun,1,399,2,0,nonexistent,94.465,4.962,no
11022,47,entrepreneur,married,professional.course,unknown,no,jun,27,140,3,0,nonexistent,94.465,4.962,no
11023,25,blue-collar,married,basic.9y,no,yes,jun,22,121,2,0,nonexistent,94.465,4.962,no
11024,26,technician,single,professional.course,no,no,jun,9,84,5,0,nonexistent,94.465,4.962,no
11025,39,blue-collar,married,basic.4y,unknown,yes,jun,8,87,4,0,nonexistent,94.465,4.962,no
11026,42,entrepreneur,married,professional.course,no,no,jun,19,108,2,0,nonexistent,94.465,4.962,no
11027,43,management,married,high.school,no,no,jun,14,48,10,0,nonexistent,94.465,4.962,no
11028,29,technician,married,professional.course,no,no,jun,19,129,10,0,nonexistent,94.465,4.962,no
11029,50,management,married,university.degree,unknown,no,jun,2,242,2,0,nonexistent,94.465,4.962,no
11030,29,blue-collar,married,professional.course,no,no,jun,14,230,3,0,nonexistent,94.465,4.962,no
11031,45,technician,divorced,professional.course,no,yes,jun,17,37,3,0,nonexistent,94.465,4.962,no
11032,36,blue-collar,married,unknown,no,yes,jun,1,130,6,0,nonexistent,94.465,4.962,no
11033,38,blue-collar,married,basic.4y,no,yes,jun,25,25,41,0,nonexistent,94.465,4.962,no
11034,36,services,married,high.school,unknown,yes,jun,17,57,2,0,nonexistent,94.465,4.962,no
11035,33,housemaid,married,high.school,no,unknown,jun,10,154,2,0,nonexistent,94.465,4.962,no
11036,33,entrepreneur,married,university.degree,no,yes,jun,8,77,2,0,nonexistent,94.465,4.962,no
11037,44,blue-collar,married,basic.4y,unknown,no,jun,20,127,1,0,nonexistent,94.465,4.962,no
11038,33,blue-collar,married,basic.4y,no,yes,jun,25,313,2,0,nonexistent,94.465,4.962,no
11039,43,management,divorced,university.degree,no,no,jun,29,114,1,0,nonexistent,94.465,4.962,no
11040,39,blue-collar,divorced,basic.9y,no,yes,jun,18,119,2,0,nonexistent,94.465,4.962,no
11041,36,admin.,single,university.degree,no,no,jun,3,305,6,0,nonexistent,94.465,4.962,no
11042,31,services,single,high.school,no,no,jun,2,49,2,0,nonexistent,94.465,4.962,no
11043,49,technician,married,professional.course,unknown,yes,jun,11,429,13,0,nonexistent,94.465,4.962,no
11044,44,blue-collar,married,high.school,unknown,yes,jun,21,51,4,0,nonexistent,94.465,4.962,no
11045,51,management,married,high.school,no,no,jun,27,99,3,0,nonexistent,94.465,4.962,no
11046,28,management,married,university.degree,no,no,jun,19,771,2,0,nonexistent,94.465,4.962,yes
11047,57,blue-collar,divorced,unknown,unknown,unknown,jun,9,41,8,0,nonexistent,94.465,4.962,no
11048,41,blue-collar,married,basic.9y,no,no,jun,25,378,2,0,nonexistent,94.465,4.962,no
11049,49,unknown,married,basic.6y,no,no,jun,10,152,9,0,nonexistent,94.465,4.962,no
11050,44,technician,married,high.school,no,yes,jun,13,491,3,0,nonexistent,94.465,4.962,no
11051,57,retired,divorced,professional.course,no,no,jun,24,203,1,0,nonexistent,94.465,4.962,no
11052,36,services,married,high.school,unknown,no,jun,15,90,3,0,nonexistent,94.465,4.962,no
11053,49,admin.,married,high.school,no,yes,jun,30,135,3,0,nonexistent,94.465,4.962,no
11054,36,blue-collar,married,high.school,no,no,jun,22,626,5,0,nonexistent,94.465,4.962,no
11055,51,management,married,university.degree,no,no,jun,20,16,17,0,nonexistent,94.465,4.962,no
11056,45,admin.,married,high.school,no,no,jun,4,125,8,0,nonexistent,94.465,4.962,no
11057,30,entrepreneur,married,high.school,no,unknown,jun,8,120,8,0,nonexistent,94.465,4.962,no
11058,46,admin.,married,basic.9y,unknown,yes,jun,27,16,14,0,nonexistent,94.465,4.962,no
11059,43,blue-collar,single,basic.9y,no,yes,jun,8,354,21,0,nonexistent,94.465,4.962,no
11060,23,blue-collar,single,basic.9y,no,yes,jun,4,507,2,0,nonexistent,94.465,4.962,no
11061,50,technician,married,professional.course,unknown,yes,jun,28,18,20,0,nonexistent,94.465,4.962,no
11062,41,admin.,single,high.school,unknown,yes,jun,7,90,4,0,nonexistent,94.465,4.962,no
11063,26,admin.,single,high.school,no,no,jun,29,140,2,0,nonexistent,94.465,4.962,no
11064,47,blue-collar,married,basic.6y,unknown,unknown,jun,23,15,8,0,nonexistent,94.465,4.962,no
11065,52,blue-collar,married,basic.4y,unknown,no,jun,28,23,7,0,nonexistent,94.465,4.962,no
11066,33,self-employed,married,university.degree,no,no,jun,8,113,2,0,nonexistent,94.465,4.962,no
11067,28,admin.,single,university.degree,no,yes,jun,9,249,5,0,nonexistent,94.465,4.962,no
11068,28,blue-collar,married,unknown,unknown,no,jun,18,445,3,0,nonexistent,94.465,4.962,no
11069,42,blue-collar,married,unknown,unknown,no,jun,20,82,3,0,nonexistent,94.465,4.962,no
11070,28,blue-collar,married,basic.6y,no,no,jun,5,1060,5,0,nonexistent,94.465,4.962,yes
11071,54,management,married,basic.6y,no,no,jun,2,255,3,0,nonexistent,94.465,4.962,no
11072,35,admin.,married,high.school,no,yes,jun,6,55,2,0,nonexistent,94.465,4.962,no
11073,60,admin.,married,university.degree,unknown,no,jun,9,521,11,0,nonexistent,94.465,4.962,no
11074,47,services,married,high.school,unknown,yes,jun,26,161,2,0,nonexistent,94.465,4.962,no
11075,60,retired,married,high.school,no,yes,jun,23,340,3,0,nonexistent,94.465,4.962,no
11076,29,management,single,university.degree,unknown,yes,jun,25,40,3,0,nonexistent,94.465,4.962,no
11077,49,technician,married,high.school,no,no,jun,26,156,3,0,nonexistent,94.465,4.962,no
11078,56,retired,married,basic.4y,no,no,jun,29,375,2,0,nonexistent,94.465,4.962,no
11079,33,admin.,married,high.school,no,no,jun,21,43,4,0,nonexistent,94.465,4.962,no
11080,28,student,single,high.school,no,yes,jun,6,604,6,0,nonexistent,94.465,4.962,no
11081,60,admin.,married,university.degree,no,no,jun,11,1574,3,0,nonexistent,94.465,4.962,yes
11082,34,admin.,married,high.school,no,no,jun,9,29,11,0,nonexistent,94.465,4.961,no
11083,36,blue-collar,married,basic.9y,unknown,yes,jun,11,102,13,0,nonexistent,94.465,4.961,no
11084,39,management,single,university.degree,no,yes,jun,16,160,6,0,nonexistent,94.465,4.961,no
11085,40,admin.,single,university.degree,no,no,jun,6,136,2,0,nonexistent,94.465,4.961,no
11086,56,entrepreneur,married,university.degree,no,yes,jun,4,82,1,0,nonexistent,94.465,4.961,no
11087,33,admin.,single,professional.course,no,no,jun,29,122,1,0,nonexistent,94.465,4.961,no
11088,40,admin.,married,basic.9y,no,no,jun,30,185,1,0,nonexistent,94.465,4.961,no
11089,58,entrepreneur,married,basic.4y,no,no,jun,22,147,1,0,nonexistent,94.465,4.961,no
11090,40,blue-collar,divorced,basic.9y,no,no,jun,2,575,1,0,nonexistent,94.465,4.961,no
11091,32,blue-collar,married,basic.6y,unknown,yes,jun,20,39,2,0,nonexistent,94.465,4.961,no
11092,37,technician,single,high.school,unknown,no,jun,1,675,5,0,nonexistent,94.465,4.961,no
11093,46,admin.,single,university.degree,no,yes,jun,18,172,3,0,nonexistent,94.465,4.961,no
11094,49,services,married,high.school,unknown,no,jun,29,97,1,0,nonexistent,94.465,4.961,no
11095,26,admin.,single,university.degree,no,no,jun,25,394,1,0,nonexistent,94.465,4.961,no
11096,31,technician,single,professional.course,unknown,no,jun,20,127,1,0,nonexistent,94.465,4.961,no
11097,36,student,single,basic.9y,no,yes,jun,3,176,1,0,nonexistent,94.465,4.961,no
11098,32,technician,married,university.degree,no,no,jun,4,37,1,0,nonexistent,94.465,4.961,no
11099,34,blue-collar,married,basic.9y,unknown,yes,jun,22,266,4,0,nonexistent,94.465,4.961,no
11100,35,student,single,university.degree,unknown,no,jun,22,618,1,0,nonexistent,94.465,4.961,yes
11101,59,retired,married,basic.9y,no,no,jun,19,297,1,0,nonexistent,94.465,4.961,no
11102,47,management,divorced,university.degree,no,no,jun,22,593,1,0,nonexistent,94.465,4.961,no
11103,46,blue-collar,married,basic.4y,unknown,no,jun,16,446,1,0,nonexistent,94.465,4.961,no
11104,41,self-employed,married,high.school,no,no,jun,20,340,1,0,nonexistent,94.465,4.961,no
11105,42,blue-collar,married,basic.6y,unknown,yes,jun,6,108,4,0,nonexistent,94.465,4.961,no
11106,39,admin.,married,professional.course,no,unknown,jun,10,638,1,0,nonexistent,94.465,4.961,no
11107,46,blue-collar,divorced,basic.6y,no,unknown,jun,22,45,9,0,nonexistent,94.465,4.961,no
11108,27,admin.,married,university.degree,no,unknown,jun,1,240,6,0,nonexistent,94.465,4.961,no
11109,49,blue-collar,married,basic.9y,unknown,no,jun,15,70,1,0,nonexistent,94.465,4.961,no
11110,50,technician,married,professional.course,unknown,no,jun,19,64,1,0,nonexistent,94.465,4.961,no
11111,49,services,married,high.school,unknown,no,jun,15,139,1,0,nonexistent,94.465,4.961,no
11112,39,technician,single,professional.course,unknown,no,jun,5,820,1,0,nonexistent,94.465,4.961,no
11113,47,admin.,divorced,high.school,no,no,jun,9,149,1,0,nonexistent,94.465,4.961,no
11114,30,blue-collar,married,basic.9y,no,no,jun,14,348,3,0,nonexistent,94.465,4.961,no
11115,35,blue-collar,married,unknown,no,no,jun,23,71,1,0,nonexistent,94.465,4.961,no
11116,40,admin.,married,professional.course,unknown,no,jun,6,168,1,0,nonexistent,94.465,4.961,no
11117,56,blue-collar,married,basic.4y,unknown,no,jun,26,573,1,0,nonexistent,94.465,4.961,no
11118,40,management,divorced,university.degree,unknown,yes,jun,15,209,1,0,nonexistent,94.465,4.961,no
11119,30,admin.,married,university.degree,no,no,jun,1,446,1,0,nonexistent,94.465,4.961,no
11120,33,self-employed,single,university.degree,no,no,jun,21,111,1,0,nonexistent,94.465,4.961,no
11121,35,blue-collar,married,basic.6y,no,no,jun,4,34,31,0,nonexistent,94.465,4.961,no
11122,58,self-employed,divorced,professional.course,no,no,jun,23,197,1,0,nonexistent,94.465,4.961,no
11123,47,admin.,divorced,high.school,no,yes,jun,1,1224,1,0,nonexistent,94.465,4.961,yes
11124,46,blue-collar,married,basic.6y,no,no,jun,8,144,10,0,nonexistent,94.465,4.961,no
11125,53,services,married,high.school,unknown,yes,jun,9,75,1,0,nonexistent,94.465,4.961,no
11126,58,self-employed,divorced,professional.course,no,yes,jun,28,430,1,0,nonexistent,94.465,4.961,no
11127,49,housemaid,single,high.school,unknown,no,jun,8,32,1,0,nonexistent,94.465,4.961,no
11128,43,services,married,high.school,no,yes,jun,19,268,1,0,nonexistent,94.465,4.961,no
11129,34,services,divorced,basic.9y,unknown,no,jun,6,73,2,0,nonexistent,94.465,4.961,no
11130,41,blue-collar,married,basic.9y,unknown,no,jun,26,203,2,0,nonexistent,94.465,4.961,no
11131,47,admin.,married,professional.course,no,no,jun,12,252,1,0,nonexistent,94.465,4.961,no
11132,42,unemployed,married,high.school,unknown,yes,jun,23,188,5,0,nonexistent,94.465,4.961,no
11133,49,services,married,high.school,no,no,jun,9,395,1,0,nonexistent,94.465,4.961,no
11134,54,retired,divorced,basic.4y,no,no,jun,18,170,1,0,nonexistent,94.465,4.961,no
11135,41,services,divorced,basic.9y,no,no,jun,1,147,1,0,nonexistent,94.465,4.961,no
11136,36,admin.,married,university.degree,no,yes,jun,19,127,1,0,nonexistent,94.465,4.961,no
11137,51,technician,married,professional.course,no,yes,jun,23,22,1,0,nonexistent,94.465,4.961,no
11138,41,unemployed,married,professional.course,no,yes,jun,11,109,1,0,nonexistent,94.465,4.961,no
11139,42,technician,married,high.school,no,no,jun,23,677,1,0,nonexistent,94.465,4.961,no
11140,52,management,divorced,university.degree,no,no,jun,28,167,1,0,nonexistent,94.465,4.961,no
11141,29,admin.,married,university.degree,no,no,jun,4,105,1,0,nonexistent,94.465,4.961,no
11142,46,services,married,basic.9y,no,no,jun,7,57,1,0,nonexistent,94.465,4.961,no
11143,42,technician,single,high.school,no,no,jun,17,220,1,0,nonexistent,94.465,4.961,no
11144,35,self-employed,married,basic.4y,unknown,no,jun,13,140,1,0,nonexistent,94.465,4.961,no
11145,48,admin.,single,university.degree,no,yes,jun,1,1082,1,0,nonexistent,94.465,4.961,no
11146,27,technician,single,professional.course,no,no,jun,24,248,1,0,nonexistent,94.465,4.961,no
11147,32,self-employed,single,high.school,no,no,jun,20,11,1,0,nonexistent,94.465,4.961,no
11148,45,blue-collar,married,basic.9y,unknown,yes,jun,11,93,1,0,nonexistent,94.465,4.961,no
11149,35,admin.,married,university.degree,no,no,jun,6,161,1,0,nonexistent,94.465,4.961,no
11150,32,services,married,high.school,no,no,jun,4,653,2,0,nonexistent,94.465,4.961,no
11151,35,admin.,married,high.school,no,no,jun,15,193,1,0,nonexistent,94.465,4.961,no
11152,47,management,married,basic.4y,no,no,jun,6,216,1,0,nonexistent,94.465,4.961,no
11153,35,admin.,married,high.school,no,no,jun,29,291,1,0,nonexistent,94.465,4.961,no
11154,53,admin.,single,high.school,no,no,jun,17,223,1,0,nonexistent,94.465,4.961,no
11155,37,technician,married,professional.course,no,no,jun,17,96,1,0,nonexistent,94.465,4.961,no
11156,42,admin.,married,basic.4y,no,no,jun,27,477,7,0,nonexistent,94.465,4.961,no
11157,58,retired,married,basic.4y,unknown,no,jun,30,327,1,0,nonexistent,94.465,4.961,no
11158,53,admin.,single,high.school,no,no,jun,1,446,1,0,nonexistent,94.465,4.961,no
11159,35,technician,married,professional.course,no,no,jun,17,159,1,0,nonexistent,94.465,4.961,no
11160,55,admin.,married,high.school,no,yes,jun,1,178,1,0,nonexistent,94.465,4.961,no
11161,51,blue-collar,married,basic.4y,unknown,no,jun,17,152,2,0,nonexistent,94.465,4.961,no
11162,51,admin.,married,professional.course,unknown,no,jun,24,169,2,0,nonexistent,94.465,4.961,no
11163,37,technician,single,professional.course,no,no,jun,29,635,3,0,nonexistent,94.465,4.961,no
11164,48,services,divorced,basic.6y,unknown,yes,jun,18,122,1,0,nonexistent,94.465,4.961,no
11165,44,admin.,married,university.degree,no,no,jun,5,136,1,0,nonexistent,94.465,4.961,no
11166,34,admin.,married,high.school,no,no,jun,29,69,1,0,nonexistent,94.465,4.961,no
11167,45,admin.,married,basic.9y,no,no,jun,24,521,1,0,nonexistent,94.465,4.961,no
11168,33,technician,married,professional.course,no,yes,jun,20,201,1,0,nonexistent,94.465,4.961,no
11169,41,admin.,married,university.degree,no,yes,jun,1,142,4,0,nonexistent,94.465,4.961,no
11170,42,blue-collar,single,basic.6y,no,unknown,jun,18,59,3,0,nonexistent,94.465,4.961,no
11171,30,admin.,married,high.school,no,no,jun,17,66,1,0,nonexistent,94.465,4.961,no
11172,41,blue-collar,married,basic.9y,unknown,yes,jun,1,512,1,0,nonexistent,94.465,4.961,yes
11173,45,housemaid,married,professional.course,unknown,yes,jun,14,810,2,0,nonexistent,94.465,4.961,no
11174,45,services,married,basic.6y,no,yes,jun,7,138,1,0,nonexistent,94.465,4.961,no
11175,38,technician,single,professional.course,no,no,jun,14,574,4,0,nonexistent,94.465,4.961,no
11176,40,services,married,unknown,unknown,no,jun,15,44,6,0,nonexistent,94.465,4.961,no
11177,43,admin.,married,university.degree,no,no,jun,3,145,2,0,nonexistent,94.465,4.961,no
11178,35,blue-collar,married,basic.9y,unknown,yes,jun,13,196,2,0,nonexistent,94.465,4.961,no
11179,37,blue-collar,single,basic.4y,unknown,yes,jun,10,270,2,0,nonexistent,94.465,4.961,no
11180,47,admin.,married,university.degree,unknown,no,jun,6,252,2,0,nonexistent,94.465,4.961,no
11181,39,management,married,basic.4y,unknown,yes,jun,22,26,1,0,nonexistent,94.465,4.961,no
11182,34,blue-collar,married,basic.9y,no,yes,jun,7,335,2,0,nonexistent,94.465,4.961,no
11183,46,blue-collar,married,basic.4y,unknown,no,jun,20,89,1,0,nonexistent,94.465,4.961,no
11184,44,blue-collar,married,basic.4y,no,no,jun,21,330,1,0,nonexistent,94.465,4.961,no
11185,40,entrepreneur,married,university.degree,unknown,unknown,jun,18,91,1,0,nonexistent,94.465,4.961,no
11186,54,admin.,married,high.school,no,no,jun,7,361,1,0,nonexistent,94.465,4.961,no
11187,46,entrepreneur,married,basic.9y,no,no,jun,1,64,1,0,nonexistent,94.465,4.961,no
11188,36,management,divorced,university.degree,no,no,jun,16,221,12,0,nonexistent,94.465,4.961,no
11189,41,blue-collar,married,basic.4y,unknown,yes,jun,14,84,3,0,nonexistent,94.465,4.961,no
11190,42,services,married,unknown,no,yes,jun,15,53,1,0,nonexistent,94.465,4.961,no
11191,34,technician,single,university.degree,no,no,jun,21,90,1,0,nonexistent,94.465,4.961,no
11192,45,unknown,married,unknown,no,no,jun,9,141,1,0,nonexistent,94.465,4.961,no
11193,33,services,married,university.degree,no,no,jun,25,254,1,0,nonexistent,94.465,4.961,no
11194,45,blue-collar,married,basic.4y,unknown,no,jun,19,263,1,0,nonexistent,94.465,4.961,no
11195,40,blue-collar,married,basic.9y,unknown,no,jun,24,212,1,0,nonexistent,94.465,4.961,no
11196,38,blue-collar,married,basic.4y,unknown,no,jun,24,149,1,0,nonexistent,94.465,4.961,no
11197,49,technician,married,professional.course,no,no,jun,21,77,1,0,nonexistent,94.465,4.961,no
